ID,Title,Tags,Post Link
82713,Pre quiq2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82713
82773,"Graded Assignment-9, Question-6",clarification,https://discourse.onlinedegree.iitm.ac.in/t/82773
82249,"Aq 8.6, q1",week-8,https://discourse.onlinedegree.iitm.ac.in/t/82249
82769,Mock quiz-2 Q.6,mock,https://discourse.onlinedegree.iitm.ac.in/t/82769
82676,Issue with the matrix transformation?,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82676
82766,Mock for Quiz2 Q.12,mock,https://discourse.onlinedegree.iitm.ac.in/t/82766
82751,Centering covariance matrix,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82751
82675,Regarding Display of MAD-1 project,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/82675
82674,Revision session for Quiz-2,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82674
82591,Quiz2 Doubt,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/82591
82727,Aq 8.3 Question 3,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82727
82673,Week1 ppa-1,"week-1, ppa",https://discourse.onlinedegree.iitm.ac.in/t/82673
82688,Doubt in Q8 of Practice Assignment Week-6,week-6,https://discourse.onlinedegree.iitm.ac.in/t/82688
82698,AQ 7.4 qs 2,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/82698
82704,Google classroom link,operational,https://discourse.onlinedegree.iitm.ac.in/t/82704
34636,Aq 8.3 q5,"activity-question, week-8",https://discourse.onlinedegree.iitm.ac.in/t/34636
82703,IITM paradox --- relatives,"operational, paradox-23",https://discourse.onlinedegree.iitm.ac.in/t/82703
82601,Syllabus For Quiz-2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82601
82635,PYQ Inner product problem,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82635
55126,"AQ - 6.3, Question - 6","clarification, activity-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/55126
82682,Doubt in DBMS Tutorial Question on Problem Solving on Normalization,"clarification, tutorials, practice-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/82682
82678,PYQ Uniform Distribution,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82678
82683,Pdsa oope,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/82683
82528,Student mail - not working,operational,https://discourse.onlinedegree.iitm.ac.in/t/82528
82677,Report format,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/82677
82574,Week PA Q5 I dont know why Im not able to get the answer. Please someone help with a detailed solution,week-5,https://discourse.onlinedegree.iitm.ac.in/t/82574
82644,Wk 5-8 practice assignment solutions for Quiz 2 preparation,"quiz-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/82644
82233,Laplace Smoothing,week-8,https://discourse.onlinedegree.iitm.ac.in/t/82233
82661,QPD1 July 2022 Q.134,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82661
82560,W4 ppa 8,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82560
82608,Question regarding updation of weekly mock average scores,"clarification, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/82608
82554,W 4 ppa 7,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82554
77267,OPPE only,operational,https://discourse.onlinedegree.iitm.ac.in/t/77267
82336,W4_ppa 5,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82336
82622,Week 3 Live Coding Question 3: enqueue and dequeue,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82622
68807,Aq7.1 - q9,"clarification, activity-question, week-7",https://discourse.onlinedegree.iitm.ac.in/t/68807
82602,Practice Assignment 6,"practice-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/82602
82612,Re-attempt missed mock tests,"intropython, mock",https://discourse.onlinedegree.iitm.ac.in/t/82612
82614,Wrong avg. weekly assignment marks,"operational, stats-2",https://discourse.onlinedegree.iitm.ac.in/t/82614
82611,Grading of OPPE,oppe,https://discourse.onlinedegree.iitm.ac.in/t/82611
82547,Access denied,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82547
72192,Quiz 2 DAD QP1 Q#5,"clarification, pdsa, quiz-2",https://discourse.onlinedegree.iitm.ac.in/t/72192
82539,Deadline for Week 10 Practise Assignment,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82539
82459,Possible error in Maths 2 book,"clarification, error, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82459
81033,AQ 7.4 Que 6,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/81033
82246,"Aq 8.3, q6",week-8,https://discourse.onlinedegree.iitm.ac.in/t/82246
82371,AQ 8.5 question 4,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/82371
82471,Week 5 Aq5.3,week-5,https://discourse.onlinedegree.iitm.ac.in/t/82471
79931,Code plagiarism,graded-question,https://discourse.onlinedegree.iitm.ac.in/t/79931
82343,Bdm Assignment 3 clarification,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82343
82527,AQ 2.5 Question 1,week-2,https://discourse.onlinedegree.iitm.ac.in/t/82527
82496,Doubt in Quiz question,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82496
56283,Previous Term Question_doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/56283
82330,Week 5 PPA 9 unable to pass all test cases,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82330
82473,How to solve this simple question?,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82473
82158,"GA8, Question 4,5 and 6",week-8,https://discourse.onlinedegree.iitm.ac.in/t/82158
82497,Doubt in similarity of matrices,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82497
82475,Do Kruskal and Prim work with negative cycles?,week-5,https://discourse.onlinedegree.iitm.ac.in/t/82475
82480,Week 5 java,week-5,https://discourse.onlinedegree.iitm.ac.in/t/82480
81438,Quiz-2 Syllabus 23 term 1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81438
55843,Week 6 - AQ 6.1 - Q 9 - finding a constant c given a PDF - issues with integration,"activity-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/55843
82432,What's wrong with my code,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82432
43179,Last term Paper for end term Q 66,clarification,https://discourse.onlinedegree.iitm.ac.in/t/43179
82451,Live session recording,"operational, week-9",https://discourse.onlinedegree.iitm.ac.in/t/82451
70102,Practice Assignment week 7 Q5,week-7,https://discourse.onlinedegree.iitm.ac.in/t/70102
82430,Error while creating route,"error, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/82430
82211,Please explain this difference and if we have to understand it to be an error,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82211
82316,DBMS query question,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82316
82400,Deleting a leaf node in a max heap,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82400
82105,Week 7 coding doubt,week-7,https://discourse.onlinedegree.iitm.ac.in/t/82105
82429,AQ6.1: Activity Questions 1 - Not Graded,"maths-2, activity-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/82429
82399,Week 3 Node deletion,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82399
82279,Lecture 5.3: clarification on observation on Linear regression,"clarification, lec-clarification",https://discourse.onlinedegree.iitm.ac.in/t/82279
82410,SYLLABUS for Quiz-2,"clarification, maths-2, quiz",https://discourse.onlinedegree.iitm.ac.in/t/82410
81894,Link to video sessions explaining BDM project,capstone-project,https://discourse.onlinedegree.iitm.ac.in/t/81894
82368,Week 8 PPA 8 - Jan 2023,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82368
82372,AQ 8.5 question 5,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/82372
82176,Matrix Representation of LT,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/82176
82121,Previous year question paper ------ is the answer correct?,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/82121
82349,AQ 8.2 q5,week-8,https://discourse.onlinedegree.iitm.ac.in/t/82349
82324,GA8 - Question 8,"graded-question, week-8",https://discourse.onlinedegree.iitm.ac.in/t/82324
82266,AQ 6.7 q1,"clarification, operational, week-6",https://discourse.onlinedegree.iitm.ac.in/t/82266
82259,Week 9 Clarification Lecture,"clarification, week9-feedback",https://discourse.onlinedegree.iitm.ac.in/t/82259
82338,Doubt in Matrix representation of Transformation,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82338
82289,Solve with us 6.1 6Q,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/82289
82322,"Help in PY Ques, Maths2","maths-2, week-5",https://discourse.onlinedegree.iitm.ac.in/t/82322
82283,Quiz 2 Syllabus - PDSA - Jan 2023,"operational, quiz-2, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/82283
81879,5.4 Geometric interpretation of linear regression,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81879
82318,Mock 7/10 Q3 output not matching,"error, intropython, quiz",https://discourse.onlinedegree.iitm.ac.in/t/82318
82325,"Aq 9.2, q1",week-9,https://discourse.onlinedegree.iitm.ac.in/t/82325
82310,Stat 2 Avg. Assignment score formula,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/82310
82252,Doubt in GA8 Q3 solution,"graded-question, week-8",https://discourse.onlinedegree.iitm.ac.in/t/82252
82263,Getting the Diploma Certificate,"operational, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/82263
82296,7.1 que6,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82296
82293,OPPE - No. of questions,oppe,https://discourse.onlinedegree.iitm.ac.in/t/82293
82242,Oppe pdsa,"pdsa, oppe",https://discourse.onlinedegree.iitm.ac.in/t/82242
68102,Computing Derivative of 2-norm,"clarification, week-5",https://discourse.onlinedegree.iitm.ac.in/t/68102
39063,Aq5.2: 10,"activity-question, week-5",https://discourse.onlinedegree.iitm.ac.in/t/39063
82271,Week 9 Solve Question 7,"clarification, error, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82271
82086,AQ 8.3 qs 3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/82086
82062,Week 8 - Gaussian Naive Bayes algorithm doubt,week-8,https://discourse.onlinedegree.iitm.ac.in/t/82062
73822,Wrong course grade in PDSA,"clarification, pdsa, endterm",https://discourse.onlinedegree.iitm.ac.in/t/73822
82206,Aq6.1 q.5,"activity-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/82206
82204,Syallabus,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82204
82196,How many weeks are there in total?,"operational, intropython, quiz",https://discourse.onlinedegree.iitm.ac.in/t/82196
82026,Problem with return statement(1),clarification,https://discourse.onlinedegree.iitm.ac.in/t/82026
82144,What is Average Assignment for final scoring?,operational,https://discourse.onlinedegree.iitm.ac.in/t/82144
82157,"Lecture 5.6, Similarity of two vectors",week-5,https://discourse.onlinedegree.iitm.ac.in/t/82157
53459,Doubt in Q4 of AQ6.2,week-6,https://discourse.onlinedegree.iitm.ac.in/t/53459
79818,Command prompt doubts,clarification,https://discourse.onlinedegree.iitm.ac.in/t/79818
74319,Incorrect Definition of 3NF in Lectures?,"clarification, 3nf, normalization, week-6, week-5",https://discourse.onlinedegree.iitm.ac.in/t/74319
81952,TDS project 1 submission,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81952
82152,Doubt in project1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82152
82126,Week_9 PPA 1,week-9,https://discourse.onlinedegree.iitm.ac.in/t/82126
81706,Incorrect answer error in project 1,tds-project-1,https://discourse.onlinedegree.iitm.ac.in/t/81706
82125,AQ 7.2 Quest 4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82125
82113,Practice Assignment 9 - Qn 3,course-selection,https://discourse.onlinedegree.iitm.ac.in/t/82113
82042,Training error vs Test error,week-5,https://discourse.onlinedegree.iitm.ac.in/t/82042
81937,Week 8 PA: Wrong version of solutions in the drive,week-8,https://discourse.onlinedegree.iitm.ac.in/t/81937
34675,AQ 8.3 question no 5,"clarification, error, activity-question, week-8",https://discourse.onlinedegree.iitm.ac.in/t/34675
81326,Results of OPPE-1 held on 12 mar 23,oppe,https://discourse.onlinedegree.iitm.ac.in/t/81326
82050,Improper outcome from Test-Run,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82050
82047,Doubt in Quiz 2,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82047
82003,Problem in End term Eligibility,operational,https://discourse.onlinedegree.iitm.ac.in/t/82003
81867,Aq6.2q9,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/81867
81994,AQ5.2 Question 5,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81994
81901,Week 7 Delete Record Related Question,"clarification, lec-clarification",https://discourse.onlinedegree.iitm.ac.in/t/81901
82027,"PYQ(quiz2), JULY 2022 term",quiz,https://discourse.onlinedegree.iitm.ac.in/t/82027
81989,GA 8 Question 8,week-8,https://discourse.onlinedegree.iitm.ac.in/t/81989
81815,System crash for 'title.principals.tsv.gz' dataset,"tds, week-8",https://discourse.onlinedegree.iitm.ac.in/t/81815
82036,Tds project 1 file format error,tds-project-1,https://discourse.onlinedegree.iitm.ac.in/t/82036
81916,Doubt in Quiz-2 question,quiz,https://discourse.onlinedegree.iitm.ac.in/t/81916
82017,Python weekly mock score,"clarification, course-selection, intropython",https://discourse.onlinedegree.iitm.ac.in/t/82017
81320,TDS Project 1 - Q.10,"clarification, tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/81320
80971,TDS project 1 Q9,clarification,https://discourse.onlinedegree.iitm.ac.in/t/80971
81977,Doubt in Q1 of AQ5.5,week-5,https://discourse.onlinedegree.iitm.ac.in/t/81977
81923,Activity Question:-8.3< Q. No.5,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/81923
81922,AQ 8.2 qs 1,"activity-question, week-8",https://discourse.onlinedegree.iitm.ac.in/t/81922
81910,Getting Error in Python Code of Forecasting Time Series Model,"clarification, operational, error",https://discourse.onlinedegree.iitm.ac.in/t/81910
81388,Intro Python - Recursion problem,"operational, intropython",https://discourse.onlinedegree.iitm.ac.in/t/81388
81955,Recursion Limit Test,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/81955
81891,Microsoft FRT,operational,https://discourse.onlinedegree.iitm.ac.in/t/81891
81873,Name db not found error,"error, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/81873
81939,Week 8 ppa 3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81939
81924,AQ 8.2 qs 7,"activity-question, week-8",https://discourse.onlinedegree.iitm.ac.in/t/81924
81920,Aq6.2 Solve with us,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81920
81930,Error in marks extra activity week 1,"operational, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/81930
81931,Doubts in few questions in project 1,tds-project-1,https://discourse.onlinedegree.iitm.ac.in/t/81931
81797,Error in question,"error, tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/81797
81912,Weekly Mock Tests,mock,https://discourse.onlinedegree.iitm.ac.in/t/81912
81892,Activity Question AQ9.3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/81892
74626,Issue in accessing Proquest Ecentral Library,operational,https://discourse.onlinedegree.iitm.ac.in/t/74626
81871,Maths-2 AQ 8.2 Q-7th,week-8,https://discourse.onlinedegree.iitm.ac.in/t/81871
81806,Live lec link - urgent,"clarification, term3-2022",https://discourse.onlinedegree.iitm.ac.in/t/81806
81864,Live coding findMedian without recursion,week-8,https://discourse.onlinedegree.iitm.ac.in/t/81864
81568,Week6 Lab assignment- how to apply two conditions in db.sessions.query,"clarification, lab-assignment",https://discourse.onlinedegree.iitm.ac.in/t/81568
81813,Doubt regarding graded assignment 7,graded-question,https://discourse.onlinedegree.iitm.ac.in/t/81813
81767,Week-7 grpa1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81767
81712,Week 7 Lab assignment - jinja counter,lab-assignment,https://discourse.onlinedegree.iitm.ac.in/t/81712
79670,MAD 1 project January 2023 Term Deadline,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/79670
81546,Clarification on Weekly Mock score shown on Dashboard,mock,https://discourse.onlinedegree.iitm.ac.in/t/81546
81809,Pa 8 q1,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/81809
81711,You tube link,course-portal,https://discourse.onlinedegree.iitm.ac.in/t/81711
81409,Python Week 5 GA score showing incorrect,"operational, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/81409
